638.imagick_s-824B.champsimtrace.xzcumulative,IPC:,0.589606,0.553163,27736,216493,,,3570210,6186260,1870130,1349710,4316130,2220500,4422920,94752200,92131500,2620740,11616900,10082700,1534210,125752000
641.leela_s-1052B.champsimtrace.xzcumulative,IPC:,0.413392,0.664474,546256,64021,,,17847800,20902000,17491400,17018100,3410600,829660,3421980,6439160,3518250,2920910,6399130,2979830,3419310,62181300
641.leela_s-1083B.champsimtrace.xzcumulative,IPC:,0.386552,0.836253,656776,1745309,,,12220600,23046100,10198700,9979250,12847500,2241340,12954900,1565840,1322580,243260,914507,822738,91769,22608200
641.leela_s-149B.champsimtrace.xzcumulative,IPC:,0.408282,0.518917,133756,26820,,,14900400,30456700,14556100,14489900,15900600,410502,15924100,14648500,7175500,7473010,38333400,30861500,7471880,16423200
641.leela_s-334B.champsimtrace.xzcumulative,IPC:,0.409581,0.602539,198857,159151,,,1442670,2780150,1213500,1196940,1566650,245725,1592570,466426,462504,3922,31758,16979,14779,4112240
641.leela_s-602B.champsimtrace.xzcumulative,IPC:,0.401869,0.530267,455109,621022,,,9033410,13594800,4756080,4712950,8838750,4320460,8885080,1120780,1116310,4464,66970,39968,27002,15115600
641.leela_s-800B.champsimtrace.xzcumulative,IPC:,0.405408,0.532984,531394,200506,,,2733290,4682020,1514120,1510580,3167900,1222710,3432300,25654,12858,12796,20582,0,20582,7106910
641.leela_s-862B.champsimtrace.xzcumulative,IPC:,0.407464,0.529466,500483,119535,,,13813700,27856800,12908600,12637200,14948100,1176500,14984400,12552100,6076420,6475660,22192400,15502900,6689480,14990000
644.nab_s-12459B.champsimtrace.xzcumulative,IPC:,0.552964,0.654233,849253,135337,,,15014100,26346300,12548500,12329000,13797800,2685150,13938500,33181400,26479300,6702100,42668800,36893100,5775620,27762200
644.nab_s-12521B.champsimtrace.xzcumulative,IPC:,0.800603,0.637545,2847990,532196,,,8565800,16429700,7187650,7056410,9242080,1509390,9579050,2540750,1933890,606860,1444000,367160,1076840,13973400
644.nab_s-5853B.champsimtrace.xzcumulative,IPC:,0.645267,0.511383,3047726,247631,,,3735630,5256000,2393590,2301160,2862410,1434480,2916350,52839,51693,1146,4027,1927,2100,14498900
644.nab_s-7928B.champsimtrace.xzcumulative,IPC:,0.611096,0.770658,6108275,570686,,,962969,1740840,802712,793064,938128,169905,938761,163569,102287,61282,395128,296714,98414,4271780
