619.lbm_s-2676B.champsimtrace.xzcumulative,IPC:,0.787304,0.485929,1249086,1294137,,,1709370,3517730,1709410,1709360,1808320,7,1808330,17505600,12110100,5395440,9458470,4128400,5330070,1860100
619.lbm_s-3766B.champsimtrace.xzcumulative,IPC:,0.54371,0.474484,1774404,1891497,,,1943670,4096390,1941420,1941100,2154970,2567,2157040,25674600,17765400,7909220,13860400,6024040,7836310,2229200
619.lbm_s-2677B.champsimtrace.xzcumulative,IPC:,0.446771,0.471797,2101618,2302914,,,2568890,5444910,2567420,2567120,2877490,1772,2878700,31331700,21661100,9670520,16944600,7360700,9583950,2986070
621.wrf_s-575B.champsimtrace.xzcumulative,IPC:,0.568117,0.307414,1759,1850,,,1190,3871,1838,1166,2033,24,2040,12830,6752,6078,6482,388,6094,1720
621.wrf_s-6673B.champsimtrace.xzcumulative,IPC:,0.818246,0.515014,3251538,2101096,,,2557090,4965090,2616280,2470580,2348810,86510,2362420,8232680,5371640,2861040,4110900,1684930,2425970,3608590
621.wrf_s-8065B.champsimtrace.xzcumulative,IPC:,0.870831,0.555351,2482646,1390809,,,1824320,3284990,1857130,1763140,1427860,61179,1438840,5979810,4066410,1913400,2725500,1233060,1492450,2870680
620.omnetpp_s-874B.champsimtrace.xzcumulative,IPC:,0.244244,0.137322,795902,2714261,,,389747,2838190,481634,29039,2356560,360708,2367840,6320370,3600330,2720040,6388840,2721620,3667220,2263820
620.omnetpp_s-141B.champsimtrace.xzcumulative,IPC:,0.231811,0.107323,624448,2320495,,,260375,2426090,361110,12379,2064980,247996,2069990,6263560,3331780,2931770,6413770,2703030,3710740,2083740
619.lbm_s-4268B.champsimtrace.xzcumulative,IPC:,0.445991,0.473253,2110144,2312110,,,2588110,5468760,2586520,2585710,2882240,2402,2883870,31391900,21680100,9711860,17026300,7425200,9601130,2987920
623.xalancbmk_s-165B.champsimtrace.xzcumulative,IPC:,0.726401,0.456624,4551013,3314264,,,3891040,8521330,4231930,3873370,4289400,17674,4294770,8551890,5090220,3461670,3494400,48059,3446340,4936600
623.xalancbmk_s-202B.champsimtrace.xzcumulative,IPC:,0.644859,0.499072,5400344,5104729,,,5809470,11640500,6280680,5797220,5359860,12252,5359870,10421500,5069600,5351850,5352120,844892,4507230,6278950
621.wrf_s-8100B.champsimtrace.xzcumulative,IPC:,0.644578,0.598049,593405,73377,,,87851,146896,93180,71157,53716,16694,53729,1840080,1660600,179474,287048,244678,42370,551913
623.xalancbmk_s-10B.champsimtrace.xzcumulative,IPC:,0.293049,0.182539,1378182,6370855,,,1363180,7467880,484105,158381,6983770,1204800,7430360,7563490,2397980,5165500,11242000,2176300,9065690,6360480
623.xalancbmk_s-325B.champsimtrace.xzcumulative,IPC:,0.448778,0.118357,6836913,4534069,,,74441,628953,367299,39475,261654,34966,261905,14941800,14272000,669747,5216590,4756010,460576,7598830
623.xalancbmk_s-592B.champsimtrace.xzcumulative,IPC:,0.422304,0.0968979,7306574,7029433,,,88610,914468,473527,61494,440941,27116,441814,17174100,15905800,1268360,8297000,7568720,728287,10154400
625.x264_s-18B.champsimtrace.xzcumulative,IPC:,1.14298,0.452893,173263,83224,,,77106,170252,83753,69383,86499,7723,87055,1129030,996170,132864,180318,57188,123130,114949
625.x264_s-39B.champsimtrace.xzcumulative,IPC:,1.24243,0.511924,316806,212015,,,157546,307753,163120,138086,144633,19460,147893,1819570,1470700,348877,523903,254719,269184,292175
625.x264_s-12B.champsimtrace.xzcumulative,IPC:,1.12094,0.55471,118801,58045,,,66274,119475,71596,63096,47879,3178,47931,198992,128062,70930,73694,31155,42539,84832
625.x264_s-33B.champsimtrace.xzcumulative,IPC:,1.13176,0.438633,105223,60544,,,59379,135373,68301,58520,67072,859,67273,179478,105621,73857,77385,7502,69883,67975
625.x264_s-20B.champsimtrace.xzcumulative,IPC:,1.16521,0.492149,268352,169519,,,194743,395699,207188,188233,188511,6510,189192,757989,502409,255580,344627,134553,210074,291691
623.xalancbmk_s-700B.champsimtrace.xzcumulative,IPC:,0.393632,0.0965907,7414349,8615821,,,66414,687582,266573,33574,421009,32840,422148,18174500,17413800,760674,9484400,8864010,620394,11075800
638.imagick_s-10316B.champsimtrace.xzcumulative,IPC:,1.6928,0.423209,2675276,12770,,,13483,31859,17604,13214,14255,269,14255,4458170,4446120,12053,13486,5394,8092,2223560
627.cam4_s-490B.champsimtrace.xzcumulative,IPC:,0.812828,0.788545,2807795,1238458,,,1575770,1998330,1489220,1454690,509104,121086,509128,8032160,5690380,2341780,3584740,2637810,946929,3107990
