607.cactuBSSN_s-3477B.champsimtrace.xzcumulative,IPC:,0.925865,0.591667,9457904,1376934,,,1185790,2004140,1576680,1010120,427459,175671,427459,31220800,29458000,1762840,1880950,1346850,534107,3531250
619.lbm_s-3766B.champsimtrace.xzcumulative,IPC:,0.545575,0.489952,1952689,1886858,,,2066020,4216790,2066420,2066010,2150370,13,2150380,25853000,17943700,7909300,13857600,6021260,7836360,2229200
619.lbm_s-2677B.champsimtrace.xzcumulative,IPC:,0.449734,0.490867,2410590,2313971,,,2784480,5672570,2784010,2783380,2888560,1099,2889320,31640600,21969800,9670820,16944200,7360080,9584160,2986060
621.wrf_s-575B.champsimtrace.xzcumulative,IPC:,0.568125,0.275108,2185,2189,,,1271,4620,2207,1244,2413,27,2413,13256,6920,6336,6825,487,6338,1698
621.wrf_s-8065B.champsimtrace.xzcumulative,IPC:,0.863473,0.556693,2792668,1360852,,,1790710,3216690,1828680,1730440,1388000,60267,1399810,6289820,4374750,1915070,2727200,1232950,1494250,2879300
621.wrf_s-6673B.champsimtrace.xzcumulative,IPC:,0.805026,0.515658,3777800,2040068,,,2487990,4824880,2553030,2397980,2271850,90008,2285770,8758950,5890130,2868830,4119030,1687110,2431920,3635270
620.omnetpp_s-874B.champsimtrace.xzcumulative,IPC:,0.244139,0.136366,755192,2464330,,,345559,2534050,353802,13622,2180250,331937,2190200,6279650,3592850,2686800,6138960,2631980,3506980,2128120
620.omnetpp_s-141B.champsimtrace.xzcumulative,IPC:,0.231472,0.0940989,1054516,2857410,,,316233,3360640,789466,25424,2571180,290809,2577150,6693570,3343380,3350190,7005980,2866580,4139400,2196910
619.lbm_s-4268B.champsimtrace.xzcumulative,IPC:,0.449084,0.491329,2402719,2318751,,,2791580,5681700,2791910,2790680,2889790,902,2890470,31684500,21972300,9712160,17024900,7423560,9601360,2987920
623.xalancbmk_s-165B.champsimtrace.xzcumulative,IPC:,0.725052,0.457118,4673241,3318713,,,3885210,8499370,4215510,3855060,4283860,30159,4293210,8674120,5211180,3462940,3517680,69196,3448490,4936600
623.xalancbmk_s-202B.champsimtrace.xzcumulative,IPC:,0.64517,0.49924,5652356,5106756,,,5819350,11656400,6292890,5803340,5363550,16010,5363560,10673500,5316620,5356840,5357250,847284,4509960,6278950
621.wrf_s-8100B.champsimtrace.xzcumulative,IPC:,0.644309,0.585542,710385,77623,,,88380,150937,98707,72104,52230,16276,52243,1957060,1769400,187663,298349,255769,42580,552197
623.xalancbmk_s-10B.champsimtrace.xzcumulative,IPC:,0.292806,0.182331,1226046,6277792,,,1344310,7372880,429327,144555,6943560,1199750,7395620,7411360,2335870,5075490,11144700,2137120,9007600,6297860
623.xalancbmk_s-325B.champsimtrace.xzcumulative,IPC:,0.448427,0.11216,6852284,4753001,,,73896,658845,380864,35834,277981,38062,278280,14957100,14257300,699865,5438500,4959260,479243,7597420
623.xalancbmk_s-592B.champsimtrace.xzcumulative,IPC:,0.423703,0.0987582,6599185,7471671,,,77562,785373,353358,48629,432015,28933,432875,16466900,15414600,1052330,8679060,7985350,693705,10148100
625.x264_s-18B.champsimtrace.xzcumulative,IPC:,1.14244,0.443469,208332,87180,,,77784,175399,85617,68273,89782,9511,90453,1164090,1028560,135532,186166,60773,125393,114799
625.x264_s-33B.champsimtrace.xzcumulative,IPC:,1.1312,0.429429,122285,61219,,,58678,136642,68597,57390,68045,1288,68360,196540,121577,74963,79421,8147,71274,67262
625.x264_s-12B.champsimtrace.xzcumulative,IPC:,1.1209,0.544908,137636,59832,,,67034,123019,73551,63820,49468,3214,49535,217827,145827,72000,75311,31474,43837,84547
625.x264_s-39B.champsimtrace.xzcumulative,IPC:,1.23977,0.514155,359394,210446,,,158603,308473,166872,137801,141601,20802,144959,1862160,1509730,352431,530393,259588,270805,292373
625.x264_s-20B.champsimtrace.xzcumulative,IPC:,1.16334,0.49803,319902,166279,,,199344,400265,214762,192333,185503,7011,186191,809514,551768,257746,346421,135061,211360,288953
623.xalancbmk_s-700B.champsimtrace.xzcumulative,IPC:,0.393116,0.0846984,7449158,8916167,,,69594,821668,350565,35129,471103,34465,472346,18209300,17352500,856825,9809470,9132460,677009,11075100
638.imagick_s-10316B.champsimtrace.xzcumulative,IPC:,1.69275,0.401954,2911195,16940,,,14111,35106,20332,13628,14774,483,14774,4694090,4679740,14357,17818,9575,8243,2223560
627.cam4_s-490B.champsimtrace.xzcumulative,IPC:,0.811358,0.78518,3236223,1239605,,,1585810,2019680,1508300,1463350,511380,122462,512442,8460590,6106010,2354580,3599260,2643800,955460,3110730
638.imagick_s-4128B.champsimtrace.xzcumulative,IPC:,1.36253,0.487957,92142,20304,,,25586,52435,26207,25565,26228,21,26228,114357,92723,21634,22156,522,21634,26709
628.pop2_s-17B.champsimtrace.xzcumulative,IPC:,1.00617,0.511161,2705441,1069115,,,924576,1808780,1226240,831630,582541,92946,591365,7031340,5338280,1693060,2402000,1664440,737560,2159430
627.cam4_s-573B.champsimtrace.xzcumulative,IPC:,0.665023,0.351366,817180,181425,,,74069,210803,123661,53243,87142,20826,91888,4043470,2860720,1182750,2244730,1162890,1081840,567632
