619.lbm_s-4268B.champsimtrace.xzcumulative,IPC:,0.115544,0.481851,519161,4170563,,,3764400,12530100,744829,555659,11785300,3208740,12855300,7015450,2061850,4953600,7564300,1478660,6085640,30003200
620.omnetpp_s-141B.champsimtrace.xzcumulative,IPC:,0.219666,0.346379,257283,1117979,,,12237,41655,8310,7084,33345,5153,33399,890913,872838,18075,76696,71833,4863,2112730
620.omnetpp_s-874B.champsimtrace.xzcumulative,IPC:,0.232092,0.358614,382681,1184705,,,13897,30007,2037,1620,27970,12277,28954,25529,15383,10146,17392,5639,11753,90361
621.wrf_s-575B.champsimtrace.xzcumulative,IPC:,0.568139,0.431179,2663,5412,,,15495900,25410400,8942860,8942840,16467500,6553070,16823800,6438260,2633720,3804540,9250810,5446240,3804570,19511500
621.wrf_s-6673B.champsimtrace.xzcumulative,IPC:,0.486654,0.528361,3453159,7161804,,,2061770,6948400,1189330,843968,5759070,1217800,6256380,8648150,4297100,4351050,6284650,2502210,3782440,34326600
621.wrf_s-8065B.champsimtrace.xzcumulative,IPC:,0.610694,0.552981,3017319,5622703,,,8139760,16946100,7765600,7712840,9180480,426918,9191190,15407400,13506200,1901200,12337900,10345400,1992560,17489300
621.wrf_s-8100B.champsimtrace.xzcumulative,IPC:,0.642429,0.740844,1676800,445744,,,3334200,4255620,2294310,2136770,1961310,1197420,1965220,32890000,31877600,1012470,3438760,2899790,538967,93536400
623.xalancbmk_s-10B.champsimtrace.xzcumulative,IPC:,0.240463,0.300428,809643,2779806,,,8627530,16328900,7050980,6968980,9277870,1658550,9513000,8856560,6037150,2819400,9909800,7512080,2397720,15299800
623.xalancbmk_s-165B.champsimtrace.xzcumulative,IPC:,0.554807,0.657852,3369879,4950096,,,718692,1146810,626837,610390,519975,108302,520015,10328600,10206400,122170,834845,724064,110781,9240150
623.xalancbmk_s-202B.champsimtrace.xzcumulative,IPC:,0.44587,0.636274,1758839,9428869,,,6816620,14091300,6548210,6546820,7543080,269799,7561010,6679810,3721540,2958270,7984290,5220840,2763450,10644500
623.xalancbmk_s-325B.champsimtrace.xzcumulative,IPC:,0.44722,0.262348,5838650,1877594,,,1560830,4506130,97479,61061,4408650,1499770,4516960,5910380,3164620,2745760,5188730,2470960,2717770,16719900
623.xalancbmk_s-592B.champsimtrace.xzcumulative,IPC:,0.419214,0.164666,7062449,2631407,,,3367370,4316390,2337380,2186350,1979010,1181020,1981800,34185900,33217200,968710,3158210,2628800,529414,96302800
623.xalancbmk_s-700B.champsimtrace.xzcumulative,IPC:,0.389436,0.125391,7597734,2492244,,,5002450,9748460,2924750,2924730,6823700,2077720,7221280,16624000,11105500,5518440,11550200,6216640,5333590,7443440
625.x264_s-12B.champsimtrace.xzcumulative,IPC:,1.11708,0.701749,52393,98001,,,586794,3493910,177781,31937,3316130,554857,3345050,19123500,13310800,5812730,13614900,8157000,5457940,50275500
625.x264_s-18B.champsimtrace.xzcumulative,IPC:,1.13704,0.583004,911129,324688,,,29112500,58838000,13135400,10318100,45702700,18794400,50215400,34474000,6615080,27858900,38143300,20630900,17512400,153925000
625.x264_s-20B.champsimtrace.xzcumulative,IPC:,1.09657,0.61253,169428,422496,,,688129,1123420,426615,417800,696806,270329,738369,658699,414555,244144,658650,450120,208530,2089530
625.x264_s-33B.champsimtrace.xzcumulative,IPC:,1.12303,0.607762,35748,88434,,,6046860,7169370,5120460,5103460,2048910,943393,2142940,10364700,7172370,3192330,12963300,11979400,983867,12965700
625.x264_s-39B.champsimtrace.xzcumulative,IPC:,1.16057,0.657626,1157741,592543,,,241989,395845,152568,143572,243277,98417,268042,4758780,3628150,1130630,2372030,1292110,1079920,3238780
